a_ref,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype,a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene,a_ref,v_type,v_tow,v_man,v_loc,v_junc,v_skid,v_hit,v_leave,v_hitoff,v_impact,v_sex,v_agegroup,v_hitr,v_forreg
3621,1,1,1,3,3," "," ",8," "," ",8,2021,3621,MIDU,3,2,1,THU,21,10,16,59,276239,363955,13,60," "," "," "," "," "," "," "," "," "," ",3621,24,1,19,3," "," "," "," "," ",5,1,4,1," "
3621,1,1,1,3,3," "," ",8," "," ",8,2021,3621,MIDU,3,2,1,THU,21,10,16,59,276239,363955,13,60," "," "," "," "," "," "," "," "," "," ",3621,8,1,19,3," "," "," "," "," ",4,1,3,1," "
3622,1,5,2,1,3," "," ",8," "," "," ",2021,3622,MEAN,3,1,1,THU,21,10,17,10,338400,403827,13,30," "," "," "," "," "," "," "," "," "," ",3622,8,1,18,4," "," "," "," "," ",2,2,6,1," "
3623,1,5,1,2,2,5,5,8,1,2," ",2021,3623,BELC,2,1,1,THU,21,10,17,33,327714,369213,13,30,1,1,1,11,1,1,1,1,1,1,3623,15,1,18,3,1,1,1,1,1,4,1,5,1,1
3624,1,1,1,5,3," "," ",8," "," ",8,2021,3624,BELC,3,2,1,THU,21,10,9,0,334418,378508,12,70," "," "," "," "," "," "," "," "," "," ",3624,24,1,4,3," "," "," "," "," ",2,1,5,1," "
3624,1,1,1,5,3," "," ",8," "," ",8,2021,3624,BELC,3,2,1,THU,21,10,9,0,334418,378508,12,70," "," "," "," "," "," "," "," "," "," ",3624,8,1,3,3," "," "," "," "," ",3,1,5,1," "
3625,1,1,1,5,3," "," ",8," "," ",8,2021,3625,NEMD,3,2,1,THU,21,10,17,30,348137,345499,13,60," "," "," "," "," "," "," "," "," "," ",3625,8,1,4,3," "," "," "," "," ",2,2,7,1," "
3625,1,1,1,5,3," "," ",8," "," ",8,2021,3625,NEMD,3,2,1,THU,21,10,17,30,348137,345499,13,60," "," "," "," "," "," "," "," "," "," ",3625,8,1,3,3," "," "," "," "," ",3,1,5,1," "
3626,1,6,1,4,3," "," ",8," "," ",2,2021,3626,ARND,3,2,1,FRI,22,10,9,57,348094,374387,13,30," "," "," "," "," "," "," "," "," "," ",3626,2,1,4,3," "," "," "," "," ",2,1,4,1," "
3626,1,6,1,4,3," "," ",8," "," ",2,2021,3626,ARND,3,2,1,FRI,22,10,9,57,348094,374387,13,30," "," "," "," "," "," "," "," "," "," ",3626,8,1,4,3," "," "," "," "," ",3,3,6,1," "
3627,1,1,1,5,3," "," ",8," "," ",8,2021,3627,ARND,3,2,2,FRI,22,10,11,18,350074,379371,1,30," "," "," "," "," "," "," "," "," "," ",3627,8,1,18,3," "," "," "," "," ",4,1,8,1," "
3627,1,1,1,5,3," "," ",8," "," ",8,2021,3627,ARND,3,2,2,FRI,22,10,11,18,350074,379371,1,30," "," "," "," "," "," "," "," "," "," ",3627,8,1,11,3," "," "," "," "," ",5,1,5,1," "
3627,2,3,2,5,3," "," ",8," "," ",8,2021,3627,ARND,3,2,2,FRI,22,10,11,18,350074,379371,1,30," "," "," "," "," "," "," "," "," "," ",3627,8,1,18,3," "," "," "," "," ",4,1,8,1," "
3627,2,3,2,5,3," "," ",8," "," ",8,2021,3627,ARND,3,2,2,FRI,22,10,11,18,350074,379371,1,30," "," "," "," "," "," "," "," "," "," ",3627,8,1,11,3," "," "," "," "," ",5,1,5,1," "
3628,1,5,2,5,3," "," ",8," "," "," ",2021,3628,NEMD,3,1,1,FRI,22,10,11,19,308595,326772,2,30," "," "," "," "," "," "," "," "," "," ",3628,8,1,9,3," "," "," "," "," ",4,2,5,1," "
3629,1,5,1,6,3," "," ",8," "," "," ",2021,3629,BELC,3,1,1,FRI,22,10,12,45,334311,372781,13,30," "," "," "," "," "," "," "," "," "," ",3629,15,1,1,10," "," "," "," "," ",3,1,5,1," "
3630,1,1,1,5,3," "," ",8," "," ",8,2021,3630,ARBC,3,2,1,FRI,22,10,13,12,313225,345053,11,60," "," "," "," "," "," "," "," "," "," ",3630,24,1,18,3," "," "," "," "," ",2,1,6,1," "
3630,1,1,1,5,3," "," ",8," "," ",8,2021,3630,ARBC,3,2,1,FRI,22,10,13,12,313225,345053,11,60," "," "," "," "," "," "," "," "," "," ",3630,8,1,4,3," "," "," "," "," ",3,1,5,1," "
3631,1,5,1,3,3," "," ",8," "," "," ",2021,3631,BELC,3,1,1,FRI,22,10,13,0,331175,372851,13,30," "," "," "," "," "," "," "," "," "," ",3631,8,1,18,3," "," "," "," "," ",2,1,3,1," "
3632,1,1,2,4,3," "," ",8," "," ",8,2021,3632,DCST,3,2,1,FRI,22,10,14,3,233829,395888,13,30," "," "," "," "," "," "," "," "," "," ",3632,8,1,9,3," "," "," "," "," ",2,1,5,1," "
3632,1,1,2,4,3," "," ",8," "," ",8,2021,3632,DCST,3,2,1,FRI,22,10,14,3,233829,395888,13,30," "," "," "," "," "," "," "," "," "," ",3632,8,1,18,3," "," "," "," "," ",2,2,4,1," "
3633,1,5,2,6,3," "," ",8," "," "," ",2021,3633,NEMD,3,1,1,FRI,22,10,14,30,308196,326624,13,30," "," "," "," "," "," "," "," "," "," ",3633,8,1,1,3," "," "," "," "," ",3,1,3,1," "
3634,1,1,2,6,3," "," ",8," "," ",8,2021,3634,LISC,3,2,1,FRI,22,10,15,27,329623,366859,12,70," "," "," "," "," "," "," "," "," "," ",3634,8,1,18,3," "," "," "," "," ",3,2,3,1," "
3634,1,1,2,6,3," "," ",8," "," ",8,2021,3634,LISC,3,2,1,FRI,22,10,15,27,329623,366859,12,70," "," "," "," "," "," "," "," "," "," ",3634,8,1,3,3," "," "," "," "," ",2,2,6,1," "
3635,1,1,1,8,3," "," ",8," "," ",8,2021,3635,ANTN,3,2,1,FRI,22,10,15,30,314706,386893,13,30," "," "," "," "," "," "," "," "," "," ",3635,8,1,5,3," "," "," "," "," ",2,1,4,1," "
3635,1,1,1,8,3," "," ",8," "," ",8,2021,3635,ANTN,3,2,1,FRI,22,10,15,30,314706,386893,13,30," "," "," "," "," "," "," "," "," "," ",3635,8,1,8,3," "," "," "," "," ",3,1,8,1," "
3636,1,4,2,1,3," "," ",8," "," ",8,2021,3636,DCST,3,2,1,FRI,22,10,15,56,246758,418650,11,60," "," "," "," "," "," "," "," "," "," ",3636,8,1,4,3," "," "," "," "," ",3,1,6,1," "
3636,1,4,2,1,3," "," ",8," "," ",8,2021,3636,DCST,3,2,1,FRI,22,10,15,56,246758,418650,11,60," "," "," "," "," "," "," "," "," "," ",3636,8,1,4,3," "," "," "," "," ",2,1,3,1," "
3637,1,1,2,5,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",4,1,8,1," "
3637,1,1,2,5,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",2,2,5,1," "
3637,2,4,2,2,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",4,1,8,1," "
3637,2,4,2,2,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",2,2,5,1," "
3637,3,4,2,1,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",4,1,8,1," "
3637,3,4,2,1,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",2,2,5,1," "
3637,4,4,2,1,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",4,1,8,1," "
3637,4,4,2,1,3," "," ",8," "," ",8,2021,3637,ARBC,3,2,4,FRI,22,10,16,0,308126,358739,13,30," "," "," "," "," "," "," "," "," "," ",3637,8,1,18,3," "," "," "," "," ",2,2,5,1," "
3638,1,5,2,2,3," "," ",7," "," "," ",2021,3638,ARBC,3,1,1,FRI,22,10,15,45,284448,334010,13,30," "," "," "," "," "," "," "," "," "," ",3638,8,1,18,3," "," "," "," "," ",2,1,6,1," "
3639,1,1,1,4,3," "," ",8," "," ",8,2021,3639,ANTN,3,3,1,FRI,22,10,19,20,315172,386536,13,30," "," "," "," "," "," "," "," "," "," ",3639,8,1,2,6," "," "," "," "," ",4,3,9,1," "
3639,1,1,1,4,3," "," ",8," "," ",8,2021,3639,ANTN,3,3,1,FRI,22,10,19,20,315172,386536,13,30," "," "," "," "," "," "," "," "," "," ",3639,8,1,2,6," "," "," "," "," ",3,1,4,1," "
3639,1,1,1,4,3," "," ",8," "," ",8,2021,3639,ANTN,3,3,1,FRI,22,10,19,20,315172,386536,13,30," "," "," "," "," "," "," "," "," "," ",3639,8,1,18,3," "," "," "," "," ",2,2,8,1," "
3640,1,1,1,5,3," "," ",8," "," ",8,2021,3640,MEAN,3,4,1,FRI,22,10,19,30,311801,398162,11,70," "," "," "," "," "," "," "," "," "," ",3640,8,1,18,3," "," "," "," "," ",2,2,7,1," "
3640,1,1,1,5,3," "," ",8," "," ",8,2021,3640,MEAN,3,4,1,FRI,22,10,19,30,311801,398162,11,70," "," "," "," "," "," "," "," "," "," ",3640,8,1,18,3," "," "," "," "," ",2,2,6,1," "
3640,1,1,1,5,3," "," ",8," "," ",8,2021,3640,MEAN,3,4,1,FRI,22,10,19,30,311801,398162,11,70," "," "," "," "," "," "," "," "," "," ",3640,8,1,18,3," "," "," "," "," ",2,2,7,1," "
3640,1,1,1,5,3," "," ",8," "," ",8,2021,3640,MEAN,3,4,1,FRI,22,10,19,30,311801,398162,11,70," "," "," "," "," "," "," "," "," "," ",3640,8,1,18,3," "," "," "," "," ",2,1,5,1," "
3641,1,1,2,4,3," "," ",8," "," ",8,2021,3641,NEMD,3,1,1,FRI,22,10,19,50,347104,347247,13,60," "," "," "," "," "," "," "," "," "," ",3641,8,1,19,3," "," "," "," "," ",2,2,4,1," "
3642,1,1,2,8,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,18,3," "," "," "," "," ",2,2,3,1," "
3642,1,1,2,8,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,9,3," "," "," "," "," ",3,2,8,1," "
3642,2,3,1,8,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,18,3," "," "," "," "," ",2,2,3,1," "
3642,2,3,1,8,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,9,3," "," "," "," "," ",3,2,8,1," "
3642,3,4,1,8,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,18,3," "," "," "," "," ",2,2,3,1," "
3642,3,4,1,8,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,9,3," "," "," "," "," ",3,2,8,1," "
3642,4,1,2,3,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,18,3," "," "," "," "," ",2,2,3,1," "
3642,4,1,2,3,3," "," ",8," "," ",8,2021,3642,ANTN,3,2,4,FRI,22,10,23,10,328521,390204,13,60," "," "," "," "," "," "," "," "," "," ",3642,8,1,9,3," "," "," "," "," ",3,2,8,1," "
3643,1,1,1,4,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,9,3," "," "," "," "," ",5,1,3,1," "
3643,1,1,1,4,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,18,12," "," "," "," "," ",2,1,4,1," "
3643,2,3,1,2,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,9,3," "," "," "," "," ",5,1,3,1," "
3643,2,3,1,2,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,18,12," "," "," "," "," ",2,1,4,1," "
3643,3,4,2,2,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,9,3," "," "," "," "," ",5,1,3,1," "
3643,3,4,2,2,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,18,12," "," "," "," "," ",2,1,4,1," "
3643,4,1,1,3,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,9,3," "," "," "," "," ",5,1,3,1," "
3643,4,1,1,3,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,18,12," "," "," "," "," ",2,1,4,1," "
3643,5,3,1,4,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,9,3," "," "," "," "," ",5,1,3,1," "
3643,5,3,1,4,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,18,12," "," "," "," "," ",2,1,4,1," "
3643,6,4,1,4,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,9,3," "," "," "," "," ",5,1,3,1," "
3643,6,4,1,4,3," "," ",8," "," ",8,2021,3643,BELC,3,2,6,FRI,22,10,23,37,329778,371261,13,30," "," "," "," "," "," "," "," "," "," ",3643,8,1,18,12," "," "," "," "," ",2,1,4,1," "
3644,1,1,1,3,3," "," ",8," "," ",8,2021,3644,MEAN,3,1,1,SAT,23,10,0,13,305091,403701,13,60," "," "," "," "," "," "," "," "," "," ",3644,8,1,17,3," "," "," "," "," ",4,1,3,1," "
3645,1,1,1,3,3," "," ",8," "," ",8,2021,3645,NEMD,3,2,1,SAT,23,10,9,10,291144,311993,13,60," "," "," "," "," "," "," "," "," "," ",3645,8,1,9,2," "," "," "," "," ",2,1,3,1," "
3645,1,1,1,3,3," "," ",8," "," ",8,2021,3645,NEMD,3,2,1,SAT,23,10,9,10,291144,311993,13,60," "," "," "," "," "," "," "," "," "," ",3645,8,1,18,3," "," "," "," "," ",2,1,3,1," "
3646,1,1,2,6,3," "," ",8," "," ",8,2021,3646,ARND,3,2,3,SAT,23,10,10,10,350806,381983,13,30," "," "," "," "," "," "," "," "," "," ",3646,8,1,18,3," "," "," "," "," ",5,1,5,1," "
3646,1,1,2,6,3," "," ",8," "," ",8,2021,3646,ARND,3,2,3,SAT,23,10,10,10,350806,381983,13,30," "," "," "," "," "," "," "," "," "," ",3646,8,1,5,3," "," "," "," "," ",2,2,6,1," "
3646,2,1,1,5,3," "," ",8," "," ",8,2021,3646,ARND,3,2,3,SAT,23,10,10,10,350806,381983,13,30," "," "," "," "," "," "," "," "," "," ",3646,8,1,18,3," "," "," "," "," ",5,1,5,1," "
3646,2,1,1,5,3," "," ",8," "," ",8,2021,3646,ARND,3,2,3,SAT,23,10,10,10,350806,381983,13,30," "," "," "," "," "," "," "," "," "," ",3646,8,1,5,3," "," "," "," "," ",2,2,6,1," "
3646,3,4,2,1,3," "," ",8," "," ",8,2021,3646,ARND,3,2,3,SAT,23,10,10,10,350806,381983,13,30," "," "," "," "," "," "," "," "," "," ",3646,8,1,18,3," "," "," "," "," ",5,1,5,1," "
3646,3,4,2,1,3," "," ",8," "," ",8,2021,3646,ARND,3,2,3,SAT,23,10,10,10,350806,381983,13,30," "," "," "," "," "," "," "," "," "," ",3646,8,1,5,3," "," "," "," "," ",2,2,6,1," "
3647,1,1,2,4,3," "," ",8," "," ",8,2021,3647,CCGL,3,2,1,SAT,23,10,11,12,284052,415713,13,30," "," "," "," "," "," "," "," "," "," ",3647,8,1,18,3," "," "," "," "," ",5,2,4,1," "
3647,1,1,2,4,3," "," ",8," "," ",8,2021,3647,CCGL,3,2,1,SAT,23,10,11,12,284052,415713,13,30," "," "," "," "," "," "," "," "," "," ",3647,8,1,6,3," "," "," "," "," ",4,1,8,1," "
3648,1,1,1,6,3," "," ",8," "," ",8,2021,3648,DCST,3,2,2,FRI,22,10,14,10,245317,415981,13,40," "," "," "," "," "," "," "," "," "," ",3648,15,1,19,2," "," "," "," "," ",2,1,6,1," "
3648,1,1,1,6,3," "," ",8," "," ",8,2021,3648,DCST,3,2,2,FRI,22,10,14,10,245317,415981,13,40," "," "," "," "," "," "," "," "," "," ",3648,8,1,19,2," "," "," "," "," ",3,1,6,1," "
3648,2,3,2,6,3," "," ",8," "," ",8,2021,3648,DCST,3,2,2,FRI,22,10,14,10,245317,415981,13,40," "," "," "," "," "," "," "," "," "," ",3648,15,1,19,2," "," "," "," "," ",2,1,6,1," "
3648,2,3,2,6,3," "," ",8," "," ",8,2021,3648,DCST,3,2,2,FRI,22,10,14,10,245317,415981,13,40," "," "," "," "," "," "," "," "," "," ",3648,8,1,19,2," "," "," "," "," ",3,1,6,1," "
3649,1,1,2,5,3," "," ",8," "," ",8,2021,3649,BELC,3,2,1,SAT,23,10,15,28,331314,371203,13,30," "," "," "," "," "," "," "," "," "," ",3649,8,1,18,3," "," "," "," "," ",2,2,5,1," "
3649,1,1,2,5,3," "," ",8," "," ",8,2021,3649,BELC,3,2,1,SAT,23,10,15,28,331314,371203,13,30," "," "," "," "," "," "," "," "," "," ",3649,8,1,9,3," "," "," "," "," ",5,1,4,1," "
3650,1,1,1,5,3," "," ",8," "," ",8,2021,3650,DCST,3,2,1,SAT,23,10,16,0,250382,420639,11,70," "," "," "," "," "," "," "," "," "," ",3650,8,1,18,3," "," "," "," "," ",4,1,7,1," "
3650,1,1,1,5,3," "," ",8," "," ",8,2021,3650,DCST,3,2,1,SAT,23,10,16,0,250382,420639,11,70," "," "," "," "," "," "," "," "," "," ",3650,8,1,13,3," "," "," "," "," ",5,1,5,1," "
3651,1,1,1,4,3," "," ",8," "," ",15,2021,3651,BELC,3,4,1,SAT,23,10,16,53,336763,374489,13,20," "," "," "," "," "," "," "," "," "," ",3651,8,1,2,3," "," "," "," "," ",2,3,9,1," "
3651,1,1,1,4,3," "," ",8," "," ",15,2021,3651,BELC,3,4,1,SAT,23,10,16,53,336763,374489,13,20," "," "," "," "," "," "," "," "," "," ",3651,8,1,2,3," "," "," "," "," ",4,3,9,1," "
3651,1,1,1,4,3," "," ",8," "," ",15,2021,3651,BELC,3,4,1,SAT,23,10,16,53,336763,374489,13,20," "," "," "," "," "," "," "," "," "," ",3651,8,1,2,3," "," "," "," "," ",2,3,9,1," "
3651,1,1,1,4,3," "," ",8," "," ",15,2021,3651,BELC,3,4,1,SAT,23,10,16,53,336763,374489,13,20," "," "," "," "," "," "," "," "," "," ",3651,15,1,19,3," "," "," "," "," ",2,1,4,1," "
3652,1,1,2,6,3," "," ",8," "," ",8,2021,3652,BELC,3,2,1,SAT,23,10,17,0,330995,368621,13,30," "," "," "," "," "," "," "," "," "," ",3652,8,1,18,3," "," "," "," "," ",2,2,4,1," "
3652,1,1,2,6,3," "," ",8," "," ",8,2021,3652,BELC,3,2,1,SAT,23,10,17,0,330995,368621,13,30," "," "," "," "," "," "," "," "," "," ",3652,8,1,10,3," "," "," "," "," ",3,2,6,1," "
3653,1,1,2,3,3," "," ",8," "," ",8,2021,3653,BELC,3,2,3,SAT,23,10,18,10,334358,372674,13,30," "," "," "," "," "," "," "," "," "," ",3653,8,1,11,3," "," "," "," "," ",2,1,4,2," "
3653,1,1,2,3,3," "," ",8," "," ",8,2021,3653,BELC,3,2,3,SAT,23,10,18,10,334358,372674,13,30," "," "," "," "," "," "," "," "," "," ",3653,8,1,9,3," "," "," "," "," ",3,2,3,1," "
3653,2,4,1,3,3," "," ",8," "," ",8,2021,3653,BELC,3,2,3,SAT,23,10,18,10,334358,372674,13,30," "," "," "," "," "," "," "," "," "," ",3653,8,1,11,3," "," "," "," "," ",2,1,4,2," "
3653,2,4,1,3,3," "," ",8," "," ",8,2021,3653,BELC,3,2,3,SAT,23,10,18,10,334358,372674,13,30," "," "," "," "," "," "," "," "," "," ",3653,8,1,9,3," "," "," "," "," ",3,2,3,1," "
3653,3,3,1,3,3," "," ",8," "," ",8,2021,3653,BELC,3,2,3,SAT,23,10,18,10,334358,372674,13,30," "," "," "," "," "," "," "," "," "," ",3653,8,1,11,3," "," "," "," "," ",2,1,4,2," "
3653,3,3,1,3,3," "," ",8," "," ",8,2021,3653,BELC,3,2,3,SAT,23,10,18,10,334358,372674,13,30," "," "," "," "," "," "," "," "," "," ",3653,8,1,9,3," "," "," "," "," ",3,2,3,1," "
3654,1,1,2,6,3," "," ",8," "," ",8,2021,3654,MIDU,3,3,1,SAT,23,10,18,30,279139,370164,13,60," "," "," "," "," "," "," "," "," "," ",3654,8,1,18,3," "," "," "," "," ",4,1,6,1," "
3654,1,1,2,6,3," "," ",8," "," ",8,2021,3654,MIDU,3,3,1,SAT,23,10,18,30,279139,370164,13,60," "," "," "," "," "," "," "," "," "," ",3654,8,1,18,3," "," "," "," "," ",2,1,4,1," "
3654,1,1,2,6,3," "," ",8," "," ",8,2021,3654,MIDU,3,3,1,SAT,23,10,18,30,279139,370164,13,60," "," "," "," "," "," "," "," "," "," ",3654,8,1,10,3," "," "," "," "," ",3,2,6,1," "
3655,1,7,1,3,3," "," ",8," "," ",1,2021,3655,BELC,3,2,1,SAT,23,10,18,51,334982,374244,13,30," "," "," "," "," "," "," "," "," "," ",3655,1,1,19,3," "," "," "," "," ",2,1,3,1," "
3655,1,7,1,3,3," "," ",8," "," ",1,2021,3655,BELC,3,2,1,SAT,23,10,18,51,334982,374244,13,30," "," "," "," "," "," "," "," "," "," ",3655,8,1,9,3," "," "," "," "," ",5,2,6,1," "
3656,1,1,2,3,3," "," ",8," "," ",8,2021,3656,ARND,3,2,1,SAT,23,10,22,1,359707,376164,13,30," "," "," "," "," "," "," "," "," "," ",3656,8,1,7,3," "," "," "," "," ",2,3,9,2," "
3656,1,1,2,3,3," "," ",8," "," ",8,2021,3656,ARND,3,2,1,SAT,23,10,22,1,359707,376164,13,30," "," "," "," "," "," "," "," "," "," ",3656,8,1,18,3," "," "," "," "," ",4,2,3,1," "
3657,1,6,1,3,3," "," ",8," "," ",2,2021,3657,BELC,3,2,1,SUN,24,10,1,35,335521,373594,13,30," "," "," "," "," "," "," "," "," "," ",3657,2,1,18,3," "," "," "," "," ",4,1,3,1," "
3657,1,6,1,3,3," "," ",8," "," ",2,2021,3657,BELC,3,2,1,SUN,24,10,1,35,335521,373594,13,30," "," "," "," "," "," "," "," "," "," ",3657,8,1,9,3," "," "," "," "," ",2,1,4,1," "
3658,1,7,1,5,2,1,1,8,1,2,1,2021,3658,NEMD,2,1,1,SUN,24,10,10,15,342020,342129,13,60,10,7,1,1,2,2,6,1,1,1,3658,1,1,18,3,2,2,1,1,1,1,1,5,1,1
3659,1,5,2,7,3," "," ",8," "," "," ",2021,3659,DCST,3,1,1,SAT,23,10,14,45,244014,416080,13,30," "," "," "," "," "," "," "," "," "," ",3659,8,1,4,3," "," "," "," "," ",1,3,9,1," "
3660,1,4,2,6,3," "," ",8," "," ",8,2021,3660,LISC,3,2,1,SUN,24,10,12,39,315898,361268,13,60," "," "," "," "," "," "," "," "," "," ",3660,8,1,3,3," "," "," "," "," ",3,1,7,1," "
3660,1,4,2,6,3," "," ",8," "," ",8,2021,3660,LISC,3,2,1,SUN,24,10,12,39,315898,361268,13,60," "," "," "," "," "," "," "," "," "," ",3660,8,1,5,3," "," "," "," "," ",2,2,4,1," "
3661,1,1,1,4,3," "," ",8," "," ",8,2021,3661,ARBC,3,2,1,SUN,24,10,14,10,310520,359046,13,60," "," "," "," "," "," "," "," "," "," ",3661,8,1,17,3," "," "," "," "," ",2,1,3,1," "
3661,1,1,1,4,3," "," ",8," "," ",8,2021,3661,ARBC,3,2,1,SUN,24,10,14,10,310520,359046,13,60," "," "," "," "," "," "," "," "," "," ",3661,8,1,16,3," "," "," "," "," ",2,1,4,1," "
3662,1,6,1,6,3," "," ",8," "," ",23,2021,3662,BELC,3,2,1,SUN,24,10,18,39,334368,372634,13,30," "," "," "," "," "," "," "," "," "," ",3662,8,1,4,3," "," "," "," "," ",2,1,8,1," "
3662,1,6,1,6,3," "," ",8," "," ",23,2021,3662,BELC,3,2,1,SUN,24,10,18,39,334368,372634,13,30," "," "," "," "," "," "," "," "," "," ",3662,23,1,10,3," "," "," "," "," ",3,1,6,1," "
3663,1,1,2,3,3," "," ",8," "," ",8,2021,3663,ARBC,3,3,1,SUN,24,10,20,22,308800,357936,13,40," "," "," "," "," "," "," "," "," "," ",3663,8,1,4,3," "," "," "," "," ",2,1,4,1," "
3663,1,1,2,3,3," "," ",8," "," ",8,2021,3663,ARBC,3,3,1,SUN,24,10,20,22,308800,357936,13,40," "," "," "," "," "," "," "," "," "," ",3663,8,1,4,3," "," "," "," "," ",3,2,3,1," "
3663,1,1,2,3,3," "," ",8," "," ",8,2021,3663,ARBC,3,3,1,SUN,24,10,20,22,308800,357936,13,40," "," "," "," "," "," "," "," "," "," ",3663,8,1,4,3," "," "," "," "," ",3,2,5,1," "
3664,1,1,1,7,3," "," ",8," "," ",8,2021,3664,CCGL,3,2,1,SUN,24,10,22,0,267189,432623,13,60," "," "," "," "," "," "," "," "," "," ",3664,8,1,13,3," "," "," "," "," ",2,1,3,1," "
3664,1,1,1,7,3," "," ",8," "," ",8,2021,3664,CCGL,3,2,1,SUN,24,10,22,0,267189,432623,13,60," "," "," "," "," "," "," "," "," "," ",3664,8,1,9,3," "," "," "," "," ",3,1,7,1," "
3665,1,1,1,3,3," "," ",8," "," ",8,2021,3665,NEMD,3,1,1,SUN,24,10,23,45,339290,348022,13,60," "," "," "," "," "," "," "," "," "," ",3665,8,1,16,3," "," "," "," "," ",2,1,3,1," "
3666,1,1,2,6,3," "," ",8," "," ",8,2021,3666,DCST,3,2,1,MON,25,10,8,28,241557,420502,1,40," "," "," "," "," "," "," "," "," "," ",3666,8,1,18,3," "," "," "," "," ",2,2,6,1," "
